Time,Operator,Flight #,Route,Registration,cn/In,Aboard,Fatalities,Ground,Summary,Date_parsed,Modele,Version,Ville,Pays,Aboard_filled,Fatalities_filled
11:35,TACA,,Las Mercedes - Tegucigalpa,YS-09C,082,19.0,15.0,0.0,"Crashed shortly after takeoff, inverted, into trees. Failure of No. 1 engine on climbout. The non-retraction of the landing gear immediately after the aircraft reached V2. Failure of engine No. 2 a few seconds later. The aircraft banked left, lost altitude and collided with trees. Engine failure cause unknown.",1959-03-05,vickers,viscount 763,managua,nicaragua,19.0,15.0
14:10,Indian Airlines,,,VT-CYH,12493,7.0,5.0,0.0,The cargo plane crashed during an attempt by the pilot to clear high terrain under poor visibility conditions. He had previously descended to a low altitude in order to determine his position.,1959-03-12,douglas,c-47a,tobu,india,7.0,5.0
08:00,Aviaco,,Palma de Mallorca - Mahon,EC-ADH,12776,18.0,1.0,0.0,"The plane banked to the right soon after leaving the ground and crashed to the ground. Strong gust of wind which tilted the aircraft to the right during final approach to land, causing it to crash to the ground",1959-03-13,bristol,170 freighter 21e,mahon,spain,18.0,1.0
,Union Aeromaritime de Transport,,,F-BGZB,2,9.0,9.0,0.0,Crashed while en route in the jungle.,1959-03-29,nord,2501 noratlas,near banga,central african republic,9.0,9.0
10:45,Indian Airlines,,Dum Dum - Agartala-Singerbhil - Kumbhirgram,VT-CGI,20176,24.0,24.0,0.0,Sustained structural failure while flying through a thunderstorm.,1959-03-29,douglas,dc-3,near silchar,india,24.0,24.0
,Riddle Airlines,402,"Orlando, FL - Atlanta, GA",N7840B,30242,2.0,2.0,0.0,The cargo plane lost control after a fire broke out in the cargo hold.,1959-03-30,curtiss,c-46a,alma,georgia,2.0,2.0
,Tigres Voladores,,Mexicale - Guaymas,XA-MIS,22586,26.0,26.0,0.0,Exlpoded and caught fire near Bahia de Kino.  A bomb is believed to have exploded onboard.,1959-04-17,curtiss,c-46f-1-cu,puerto kino,mexico,26.0,26.0
,Air Charter,,"Ankara, Turkey - Bahrain",G-AGRH,1256,12.0,12.0,0.0,"The cargo plane aircraft, flying on instruments, drifted north of its normal track because of strong winds and crashed into Mt. Suphan. The winds were stronger than forecast. An accurate bearing could not be obtained at Mus and Van had not been checked.  Sub-normal temperatures would result in a high indicated altimeter reading. Calculations on the flight and contacts with beacons were not coordinated and controlled.",1959-04-23,avro,688 super trader,van,turkey,12.0,12.0
16:00,Iberia Airlines,,Barcelona - Madrid,EC-ABC,19334,28.0,28.0,0.0,"Crashed into the east slopes of Sierra de Valdemeca after being diverted due to poor weather. Joaquin Blume, Spain's European gymnastics champion, killed. Unfavorable weather made it necessary to deviate from the planned route.",1959-04-29,douglas,dc-3,valdemeca,spain,28.0,28.0
21:12,Austria-Flugdienst,,Palma de Mallorca - Wien,OE-FDA,12210,5.0,5.0,0.0,"Two minutes after reporting at 3,000feet the aircraft struck Alfabia peak at 3,300 feet. Insufficient altitude while flying at normal climb power.",1959-05-02,douglas,dc-3,mallorca,spain,5.0,5.0
15:29,Capital Airlines,983,Pittsburg - Charleston,N2735A,1978,44.0,2.0,0.0,"The pilot intentionally ground looped the aircraft, which slid down a steep embankment caught fire and burned. Landing too fast on a wet runway under conditions conductive to aquaplaning.",1959-05-12,lockheed,c-69 constellation,charleston,west virginia,44.0,2.0
16:13,Capital Airlines,75,New York City - Atlanta,N7463,287,31.0,31.0,0.0,"Disintegrated in-flight due to severe turbulence after penetrating a thunderstorm. Icing. A farmhand observed a large chuck of ice fall from the plane seconds before the crash. A second plane crash involving Capital Airlines occurred at Charleston, WV on this same day.",1959-05-12,vickers,viscount 745d,chase,maryland,31.0,31.0
,Transportes Aereos Peruanas,,Lima - Pucallpa,OB-WBP-507,26829,12.0,12.0,0.0,Crashed into a hillside while en route.,1959-05-13,curtiss,c-46a,near toumavista,peru,12.0,12.0
,Aerolineas Argentinas,,Mar del Plata - Bahia Blanca,LV-AFW,19790,10.0,10.0,0.0,Crashed into the sea during a steep turn following a takeoff at night. Undetermined cause.,1959-05-15,douglas,dc-3,off mar del plata,aregntina,10.0,10.0
,Lineas Aéreas Interpolar,,Talara  - Arica,CC-CIA-497,30482,8.0,8.0,0.0,Crashed into a  mountain while en route..,1959-05-21,curtiss,c-46a-50-cu,moro,peru,8.0,8.0
,Aerolineas Nacionales,,,TI-1020,,60.0,60.0,0.0,"The plane, carrying Nicaraguan rebels was shot down by a Nicaraguan Air Force fighter.",1959-06-01,curtiss,c-46,nicaragua,,60.0,60.0
,AVIANCA,,Bogota - Lima,HK-135,10418,14.0,14.0,0.0,Crashed into a Cerro Baco mountain.,1959-06-23,douglas,dc-4,cerros baco,peru,14.0,14.0
17:35,Trans World Airlines,891,Milan - Paris,N7313C,1015,68.0,68.0,0.0,"While flying from Athens to Chicago, the No. 6 and 7 fuel tanks in the right wing exploded during a storm.  Ignition of gasoline vapors emanating from fuel tank vent pipes by statidischarge after the airliner was hit by lightning.",1959-06-26,lockheed,1649a starliner,near varese,italy,68.0,68.0
10:35,Military - U.S. Air Force,,,55-3633A,,1.0,0.0,17.0,"The pilot ejected and parachuted safely from the aircraft after the engine caught fire and the aircraft became uncontrollable. The plane crashed into the Miyamori Primary School compound and the surrounding neighborhood killing 17, of which 11 were students, and injuring another 181.  Because of the subsequent fire in the aftermath of the crash another 158 persons (28 families) were made homeless.",1959-06-30,north,american f-100d-25na,ishikawa city,okinawa,1.0,0.0
10:30,Kalinga Airlines,,Mohanbari - Along,VT-DGP,9549,6.0,6.0,0.0,Crashed while en route. Navigational error. The pilot entered a wrong valley and stalled the fully loaded aircraft while attempting to turn back.,1959-08-03,douglas,dc-3,sagone,india,6.0,6.0
17:14,Pakistan International Airlines,,,AP-AJE,337,3.0,2.0,0.0,"The trainee captain attempted a maneuver in disregard of the prescribed limitations of such a maneuver. A two-engine overshoot was attempted at a very low height and below the prescribed minimum speed, when the aircraft was committed to a landing. This resulted in a violent yaw and sharp drop which could not be controlled. The training captain was conversant with the minimum requirements of a two-engine overshoot of the Viscount 815 aircraft but appears to have overestimated his performance.",1959-08-14,vickers,815 viscount,karachi,pakistan,3.0,2.0
16:42,American Airlines,514,Training,N7514A,17641/36,5.0,5.0,0.0,The crew failed to recognize and correct the development of excessive yaw which caused an unintentional rolling maneuver at an altitude too low to permit complete recovery.,1959-08-15,boeing,707-123,calverton,new york,5.0,5.0
,Transair,,Barcelona - London,G-AMZD,16112/3286,32.0,32.0,0.0,"Nineteen minutes after taking off and while climbing, the aircraft entered a cloud and struck Mt. Monseny. Pilot did not follow prescribed regulations.",1959-08-19,douglas,dc-3,near barcelona,spain,32.0,32.0
,Aerolineas Argentinas,,,LV-AHP,6411,50.0,2.0,0.0,The aircraft descended below MDA and crashed 5 miles short of the runway while on approach to Asuncion. Pilot error.,1959-08-27,havilland,dh-106 comet 4,near asuncion,paraguay,50.0,2.0
,Aaxico Airlines,,"Abilene, TX - Forth Worth, TX",N5140B,26809,2.0,2.0,0.0,"The cargo plane took off, rose to 200 ft., stalled and crashed. Elevator control lost. The aft link assembly became disconnected from the clevis in the elevator control horn assembly when an improperly secured bolt backed out.",1959-09-02,curtiss,c-46a,abilene,texas,2.0,2.0
,Mexicana,,Mexico City - Merida,,,16.0,1.0,0.0,"An in-flight explosion occurred in the passenger cabin. A male passenger, who was believed to have been carrying a bomb, fell from the airplane from an altitude of 11,000ft.  A forced landing was made at Poza Rica after a fire broke out in the cabin.",1959-09-08,douglas,dc-3,poza rica,mexico,16.0,1.0
,Pan American World Airways,,San Salvador - Miami,N88900,10504,3.0,3.0,0.0,"Shortly after taking off, the cargo plane deviated from it's intended course and struck a mountain, for reasons unknown.",1959-09-12,douglas,dc-4,near tegucigalpa,honduras,3.0,3.0
18:40,VASP,,Sao Paulo - Rio de Janeiro,PP-SQV,106,20.0,20.0,0.0,Crashed a few minutes after taking off from Sao Paulo Airport. Cause undetermined.,1959-09-23,saab,scandia 90a-1,sao paulo,brazil,20.0,20.0
22:24,T.A. Intercontinentaux (France),,Bordeaux - Bamako,F-BIAP,45366/892,65.0,53.0,0.0,"Crashed shortly after takeoff, not gaining altitude and colliding with trees. Crew did not properly monitor altimeter.",1959-09-24,douglas,dc-7c,bordeaux,france,65.0,53.0
17:20,Reeve Aleutian Airlines,3,Shemya - Cold Bay - Adak - Anchorage,N63396,10486,16.0,16.0,0.0,Crashed into a mountain while on approach to Adak. Improper approach. Crew error. Pilot did not fly in accordance with visual flight rules over hazardous terrain.,1959-09-24,douglas,c-54b,great sitkin island,alaska,16.0,16.0
23:09,Braniff Airlines,542,Houston - Dallas,N9705C,1090,34.0,34.0,0.0,"In-flight separation of the left wing resulted in the aircraft crashing 3 miles southeast of Buffalo, Texas. A design flaw caused an oscillation known as  mode to transfer propeller wobble to the outboard nacelles which induced flutter in the wing which led to the separation of the wing. One of two accidents with the same cause. See 3/17/1960.",1959-09-29,lockheed,188a electra,buffalo,texas,34.0,34.0
20:18,PacifiAir Lines,308,Los Angeles - Oxnard - Santa Maria - Paso Robles,N67589,19656,19.0,1.0,1.0,"Moments after rotation the left engine exploded and caught fire. The elevator of the plane hit a 12,000 volt powerline and crash landed upright sliding 65 feet. The only fatality was the first officer who was thrown clear of the accident still strapped to his seat. The number 5 cylinder of the left engine failed leading to an explosion that deformed the left engine's ring cowl to a degree that cause excessive drag and buffeting that made sustained flight impossible. Maintenance records showed the engine had a troubling number of oil leaks.",1959-10-26,douglas,c-47a-dl,santa maria,california,19.0,1.0
15:25,OlympiAirways,214,Athens - Thessaloniki,SX-BAD,9491,18.0,18.0,0.0,Engine failure on takeoff. The plane crashed 5 minutes later. Failure of the gudgeon pin bearing of the No.6 piston of the left engine.,1959-10-29,douglas,dc-3,athens,greece,18.0,18.0
20:40,Piedmont Airlines,349,"Washington DC - Charlottsville, VA",N55V,20447,27.0,26.0,0.0,Crashed into Bucks Elbow Mountain during an ILS approach to Charlottesville Airport. Navigational omission resulting in an off course approach. It took thirty-six hours before the lone survivor was rescued.  A navigational omission which resulted in a lateral course error that was not detected and corrected through precision instrument flying procedures. Mental breakdown of captain during flight.,1959-10-30,douglas,dc-3,waynesborough,virginia,27.0,26.0
23:07,Wheeler Airlines,1658,Montreal - Hall Lake,CF-ILI,10360,5.0,5.0,0.0,The cargo plane exploded in midair while en route after an engine fire.,1959-11-04,douglas,c-54a,st. cleophas,canada,5.0,5.0
00:55,National Airlines,967,Tampa - New Orleans,N4891C,45355,42.0,42.0,0.0,"The aircraft crashed into the Gulf of Mexico at 29 degrees 13 minutes N, 88 degrees 40 minutes W or about 108 miles east-southeast of New Orleans, while on a flight from Tampa to New Orleans. Sabotage (explosion of a bomb aboard) was strongly suspected but could never be proven due to lack of physical evidence.  There is a possibility that there is a connection between this crash and the National Airlines crash of January 6, 1960. No one was charged in either case.",1959-11-16,douglas,dc-7b,gulf of mexico,,42.0,42.0
,Aeroflot,,,CCCP-11167,9401402,40.0,40.0,0.0,Crashed during approach.,1959-11-16,antonov,an-10,lvov,ussr,40.0,40.0
05:35,Trans World Airlines,595,Chicago - Los Angeles,N102R,4824,3.0,3.0,8.0,"Shortly after taking off the plane experienced a fire warning in the No. 2 engine, shut it down and attempted to return to Midway Airport. During the final approach the aircraft banked in excess of 45 degrees and developed an excessive sink rate. When the aircraft reached the tops of trees its wings were nearly level and its nose was raised in a climbing attitude but the descent continued and the plane crashed one quarter of a mile southeast of the airport. The accident was the consequence of manuvering the aircraft during the turn to final approach in such a manner as to cause a rate of sink from which recovery was not possible. Sometime during the turn the flaps were retracted from 60% to 24% causing a loss of lift.",1959-11-24,lockheed,l-1049h super constellation,chicago,illinois,3.0,3.0
09:47,Allegheny Airlines,371,Harrisburg - Willamsport,N174A,9159,26.0,25.0,0.0,"Crashed into Bald Eagle Mountain,13 miles south of Williamsport,  while on an ILS approach to Williamsport.  Probable accidental caging of the fluxgate compass leading to a erroneous heading indication. Captain's failure to execute a timely abandoned approach. There was one passenger who survived.",1959-12-01,martin,202,willamsport,pennsylvania,26.0,25.0
16:57,Sociedad Aeronautica Medellin,,San Andres Island - Cartagena,HK-515,26941,45.0,45.0,0.0,Disappeared en route. Right landing gear found on Moron Island.  Cause undetermined.,1959-12-08,curtiss,c-46a,off cartagena,colombia,45.0,45.0
,Aeroflot,,Kabul - Tashkent,,,29.0,29.0,0.0,Crashed into a mountain while en route.,1959-12-13,ilyushin,il-18,near tashkent,ussr,29.0,29.0
02:20,California Aircraft,,Juneau - Annette Island,N64T,,3.0,3.0,0.0,The cargo plane cashed en route after reporting engine trouble.,1959-12-17,consolidated,pby-5a catalina,ketchikan,alaska,3.0,3.0
07:16,Alitalia,,Training,I-LIZT,378,2.0,2.0,0.0,Crashed into a hanger during a practice landing. The accident was attributed to a balked landing maneuver carried out below the speed limits for safe directional control of the aircraft during a critical situation that developed in the last phase of the landing in the course of a simulated emergency exercise with two power units inoperative.,1959-12-21,vickers,785d viscount,rome,italy,2.0,2.0
,VASP,,Rio de Janeiro - Sao Paulo,PP-SRG,401,33.0,33.0,10.0,"Midair collision with a Brazilian Air Force AT-6 Harvard, shortly after takeoff. One killed in the fighter. Failure of both pilots to see and avoid each other.",1959-12-22,vickers,viscount 827 / fokker at-6,rid de janeiro,brazil,33.0,33.0
05:00,Garuda Indonesia Airlines,330,,PK-GDV,13535,2.0,1.0,0.0,"Shortly after takeoff the cargo plane lost the No. 2 engine, tried to return to the airport but crashed. Failure of the right engine, a lack of precaution on the part of the captain and marginal weather. A contributing factor may have been the overloaded condition of the aircraft, however, not to such an extent that it forced the aircraft to descend to a dangerously low altitude.",1959-12-24,douglas,c-47a,palembang,indonesia,2.0,1.0
